NOMEDEP;DE;MUN;DISTR;COD_ESC;NOMESC;SITUACAO;TIPOESC;ENDESC;NUMESC;COMPLEND;CEP;BAIESC;ZONA;DS_LONGITUDE;DS_LATITUDE;CODVINC
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;912177;HERACLIDES BATALHA DE CAMARGO DESEMBARGADOR;Ativa;EE;MARIA DO CARMO INESTAL FERRER;680;RUA;8753315;VARINHAS;URBANA;-46,24859619;-23,60423088;
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;912190;PAULO TAPAJOS;Ativa;EE;RODOVIA MOGI BERTIOGA KM  74 ESTRADA KAMAZUKA;SN;KM 18;8780970;MANOEL FERREIRA;RURAL;-46,09349823;-23,67690086;
ESTADUAL - SE;LESTE 1;SAO PAULO;ITAQUERA;912268;IRINEU MONTEIRO DE PINHO REV;Ativa;EE;CHUVA E SOL;41;RUA;8225560;CONJUNTO HABITACIONAL A E CARVALHO;URBANA;-46,46031189;-23,52581024;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912293;NEMESIO CANDIDO GOMES;Ativa;EE;OURINHOS;475;RUA;8576310;VILA VIRGINIA;URBANA;-46,3572998;-23,4885006;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912300;JOSE OLYMPIO PEREIRA FILHO;Ativa;EE;AVENIDA FERNANDO VASCONCELOS ROSSI;1711;AVENIDA;8572000;PEDREIRA;URBANA;-46,34069824;-23,4951992;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912311;MAURICIO ALVES BRAZ VEREADOR;Ativa;EE;PIXINGUINHA;426;RUA;8580230;JARDIM MARAGOJIPE;URBANA;-46,34009933;-23,45260048;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912323;JOAQUIM GONCALVES FERREIRA DA SILVA;Ativa;EE;VESPASIANO;SN;RUA;8589030;ESTANCIA FRATERNIDADE;URBANA;-46,30424118;-23,43915939;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912335;FILOMENA HENARES MILANO;Ativa;EE;JOSE CARLOS FERREIRA;178;RUA;8580815;JARDIM IPE;URBANA;-46,34820175;-23,44079971;
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;912347;ROSARIA ISOLINA DE MORAES DONA;Ativa;EE;RIO PINHEIROS;25;RUA;8599330;VILA NELY;URBANA;-46,34149933;-23,46784019;
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;912360;OSMAR TEIXEIRA SERRA REV PROFESSOR;Ativa;EE;RUA DARCY DE TOLEDO;SN;RUA;8720195;JARDIM SAO FRANCISCO;URBANA;-46,17490005;-23,54030037;
ESTADUAL - SE;MAUA;MAUA;MAUA;912384;MERCEDES VALENTINA GIANNOCARIO PROFESSORA;Ativa;EE;RUA ESTEVAM GALLO;441;RUA;9390805;ALTO DA  BOA VISTA;URBANA;-46,44940186;-23,64940071;
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;912396;SAO PAULO DA CRUZ;Ativa;EE;RUA SAO PAULO DA CRUZ;SN;RUA;6130060;JARDIM SANTO ANTONIO;URBANA;-46,79402924;-23,55536079;
ESTADUAL - SE;ITAPECERICA DA SERRA;EMBU-GUACU;EMBU-GUACU;912402;FRANCISCO DE PAULA TEIXEIRA;Ativa;EE;RUA SAO DANIEL;2;RUA;6900000;JDPROGRESSO;URBANA;-46,8036;-23,7756;
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS;GUARULHOS NORTE;912487;JOSE LEME LOPES DOUTOR;Ativa;EE;RUA ACAPULCO;120;AVENIDA;7159120;AGUA AZUL;URBANA;-46,40518188;-23,36657906;
ESTADUAL - SE;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;912578;PAULO AFONSO DE TOLEDO DUARTE PROFESSOR;Ativa;EE;PONTA PORA;877;ESTRADA;6846090;BOSQUE CAPUAVA;URBANA;-46,88031006;-23,62883949;
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;912585;MARIA APPARECIDA NIGRO GAVA PROFESSORA;Ativa;EE;MARIO LATORRE;256;RUA;6767230;PARQUE PINHEIROS;URBANA;-46,78274918;-23,61977959;
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;912612;ANTONIO JOSE CAMPOS DE MENEZES PROFESSOR;Ativa;EE;SEBASTIAO DE LIMA FRANCO;95;AVENIDA;8625410;VILA REAL SANTISTA;URBANA;-46,31999969;-23,64520073;
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;912682;NEUSA DEMETRIO PROFESSORA;Ativa;EE;JOSE PEDRO NOGUEIRA FILHO;212;RUA;6775280;JARDIM MITUZI;URBANA;-46,80130005;-23,63750076;
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;912712;JOSE ANTONIO COUTINHO CONDINO PROFESSOR;Ativa;EE;A;1477;RUA;12226838;JARDIM SANTA HERMINIA;URBANA;-45,77919006;-23,21081924;
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;912827;FIORAVANTE LUIZ ANGOLINI;Ativa;EE;HELIO CALDAS CORONEL;101;RUA;13459392;CHACARA RECREIO CRUZEIRO DO SUL;URBANA;-47,48479843;-22,7390995;
ESTADUAL - SE;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;912852;RENATO DE AZEVEDO REZENDE;Ativa;EE;ESTRADA VICINAL BENEDITO BUENO SALLES;SN;ESTRADA;12942134;BAIRRO ITAPETININGA;RURAL;-46,54719925;-23,15909958;
ESTADUAL - SE;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;912864;SILES COLI PROFESSOR;Ativa;EE;ALKINDAR MONTEIRO JUNQUEIRA;KM42;RODOVIA;12918001;QUINTA DA BARONEZA;URBANA;-46,69078827;-22,97811699;
ESTADUAL - SE;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;912888;INALDO MANTA DESPORTISTA;Ativa;EE;ESTRADA MUNICIPAL ANDRE SANCHES CUENCAS;S/N;RODOVIA;12924840;CURITIBANOS;URBANA;-46,5437;-22,8988;
ESTADUAL - SE;BRAGANCA PAULISTA;NAZARE PAULISTA;NAZARE PAULISTA;912897;CLELIA DE BARROS LEITE DA SILVA PROFESSORA;Ativa;EE;RODOVIA JUVENAL PONCIANO DE CAMARGO;KM 50;RUA;12960000;CUIABA;RURAL;-46,38959705;-23,24966664;
ESTADUAL - SE;BRAGANCA PAULISTA;SOCORRO;SOCORRO;912906;MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA;Ativa;EE;LUIZ COROZOLLA;154;;13960000;NOGUEIRAS;RURAL;-46,5361824;-22,6312294;
ESTADUAL - SE;BRAGANCA PAULISTA;SOCORRO;SOCORRO;912918;HELENA JOSE BONFA PROFESSORA;Ativa;EE;ESTRADA MUNICIPAL SOCORRO MONTE ALEGRE;SN;RUA;13960000;VISCONDE  SOUTELO;RURAL;-46,60984039;-22,69506073;
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS;CAMPINAS LESTE;912924;EUNICE VIRGINIA RAMOS NAVERO PROFESSORA;Ativa;EE;ALCEU AMOROSO LIMA;188;RUA;13097124;PARQUE IMPERADOR;URBANA;-47,0223999;-22,84359932;
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS;CAMPINAS OESTE;913005;ANTONIO CARLOS PACHECO E SILVA;Ativa;EE;RUA JOAO BUENO BLACK;90;RUA;13064814;PARQUE SAO JORGE;URBANA;-47,15686279;-22,89697367;
ESTADUAL - SE;CAPIVARI;MONTE MOR;MONTE MOR;913017;CARMELA CHIARA GINEFRA PROFESSORA;Ativa;EE;RUA ARMANDO SALES DE OLIVEIRA;75;RUA;13190000;CENTRO;URBANA;-47,31430054;-22,94409943;
ESTADUAL - SE;JUNDIAI;JUNDIAI;JUNDIAI;913078;BENEDICTO LOSCHI;Ativa;EE;SANTO CEOLIN;S/N;AVENIDA;13214890;BAIRRO DOS FERNANDES;RURAL;-46,93519974;-23,12369919;
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;913157;ROMANA DE OLIVEIRA SALLES CUNHA PROFA;Ativa;EE;MONTE ALEGRE DO SUL;851;RUA;13453727;JARDIM DAS LARANJEIRAS;URBANA;-47,39649963;-22,73089981;
ESTADUAL - SE;BOTUCATU;QUADRA;QUADRA;913340;JOSE LOPES VEREADOR;Ativa;EE;CORONEL CORNELIO V CAMARGO;510;PREDIO ESCOLAR;18255000;CENTRO;URBANA;-48,05710602;-23,29817963;
ESTADUAL - SE;ITAQUAQUECETUBA;POA;POA;913418;PAULO EDUARDO OLINTHO REHDER JORNALISTA;Ativa;EE;RUA SAO FRANCISCO;280;RUA;8561610;VILA RUTH;URBANA;-46,3438;-23,5312;
ESTADUAL - SE;ITAPECERICA DA SERRA;JUQUITIBA;JUQUITIBA;913424;ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA;Ativa;EE;RUA DOS LAGOS;20;RUA;6950000;SENHORINHAS;URBANA;-47,03902924;-23,93903793;
